pessimistic,success+idempotency,200,3801432,20975084,41134095,46333854,0.00,0,1010.1,52.0,100,50.0,100,100.0
stateBased,success,50,908616,5538631,13018853,13018853,0.00,0,1282.1,62.0,0,0.0,39,78.0
stateBased,success,100,502629,2561779,6433039,8544658,0.00,0,1351.4,52.0,0,0.0,64,64.0
stateBased,success,200,644954,3699721,5994551,11655468,0.00,0,1204.8,51.0,0,0.0,135,67.5
stateBased,fail,50,329239,542492,3560000,3560000,0.00,0,1562.5,50.0,0,0.0,36,72.0
stateBased,fail,100,381843,1155816,4356045,5428826,0.00,0,1562.5,51.0,0,0.0,69,69.0
stateBased,fail,200,526559,1962170,6907935,9075288,0.00,0,995.0,62.0,0,0.0,145,72.5
stateBased,timeout,50,999889,6503621,18691584,18691584,0.00,0,46.7,66.0,0,0.0,36,72.0
stateBased,timeout,100,437391,2174176,4315159,4417700,0.00,0,1388.9,41.0,0,0.0,64,64.0
stateBased,timeout,200,438510,756321,5234965,10493354,0.00,0,1428.6,47.0,0,0.0,129,64.5
stateBased,success+idempotency,50,257223,411157,515221,515221,0.00,0,1136.4,32.0,25,50.0,9,36.0
stateBased,success+idempotency,100,739883,1887300,10881647,10881647,0.00,0,847.5,84.0,50,50.0,44,88.0
stateBased,success+idempotency,200,369716,532423,3769782,7563045,0.00,0,1265.8,47.0,100,50.0,60,60.0
stateBased,dedup_unique,200,302536,324044,2530049,8214562,0.00,0,1449.3,56.0,0,0.0,141,70.5
stateBased,dedup_mixed,200,623099,2788602,5289246,7545474,0.00,0,1265.8,54.0,100,50.0,63,63.0
stateBased,dedup_high,200,1256492,7414189,12078768,12078768,0.00,0,505.1,58.0,150,75.0,33,66.0
stateBased,dedup_burst,200,586203,586203,586203,586203,0.00,0,6.3,100.0,199,99.5,1,100.0
stateBased,cb_normal,100,912215,529517,16084431,33866167,0.00,0,301.2,0.0,0,0.0,0,0.0
stateBased,cb_failure,100,407643,1853688,3382790,3644408,0.00,0,87.1,75.0,0,0.0,0,0.0
